date,min,max,degree_days
2014-12-13,11.11111111111111,16.11111111111111,-1.3888888888888893
2014-12-14,8.88888888888889,10.555555555555555,-5.277777777777779
2014-12-15,7.777777777777779,10,-6.111111111111111
2014-12-16,10,11.11111111111111,-4.444444444444445
2014-12-17,10,11.11111111111111,-4.444444444444445
2014-12-18,10.555555555555555,12.222222222222223,-3.6111111111111107
2014-12-19,11.11111111111111,12.222222222222223,-3.333333333333332
2014-12-20,11.666666666666668,12.777777777777779,-2.777777777777777
2014-12-21,12.222222222222223,12.777777777777779,-2.5
2014-12-22,10,12.222222222222223,-3.8888888888888893
2014-12-23,10.555555555555555,11.666666666666668,-3.8888888888888893
2014-12-24,10,11.11111111111111,-4.444444444444445
2014-12-25,8.88888888888889,10,-5.555555555555555
2014-12-26,8.88888888888889,10,-5.555555555555555
2014-12-27,10,11.11111111111111,-4.444444444444445
2014-12-28,9.444444444444445,10,-5.277777777777779
2014-12-29,8.333333333333334,9.444444444444445,-6.111111111111111
2014-12-30,5.555555555555555,7.777777777777779,-8.333333333333332
2014-12-31,5.555555555555555,7.222222222222222,-8.61111111111111
2015-01-01,5.555555555555555,7.777777777777779,-8.333333333333332
2015-01-02,6.666666666666667,8.88888888888889,-7.222222222222221
2015-01-03,7.777777777777779,8.88888888888889,-6.666666666666666
2015-01-04,8.88888888888889,11.11111111111111,-5
2015-01-05,10.555555555555555,11.666666666666668,-3.8888888888888893
2015-01-06,10.555555555555555,12.222222222222223,-3.6111111111111107
2015-01-07,9.444444444444445,10.555555555555555,-5
2015-01-08,10,10.555555555555555,-4.722222222222221
2015-01-09,9.444444444444445,10.555555555555555,-5
2015-01-10,10,10.555555555555555,-4.722222222222221
2015-01-11,10.555555555555555,10.555555555555555,-4.444444444444445
2015-01-12,10,11.11111111111111,-4.444444444444445
2015-01-13,8.88888888888889,10.555555555555555,-5.277777777777779
2015-01-14,8.333333333333334,10,-5.833333333333332
2015-01-15,7.777777777777779,11.11111111111111,-5.555555555555555
2015-01-16,11.11111111111111,12.222222222222223,-3.333333333333332
2015-01-17,10,11.666666666666668,-4.166666666666666
2015-01-18,11.11111111111111,11.666666666666668,-3.6111111111111107
2015-01-19,10,11.666666666666668,-4.166666666666666
2015-01-20,8.88888888888889,10.555555555555555,-5.277777777777779
2015-01-21,7.777777777777779,9.444444444444445,-6.388888888888889
2015-01-22,9.444444444444445,11.11111111111111,-4.722222222222221
2015-01-23,11.11111111111111,12.777777777777779,-3.0555555555555554
2015-01-24,12.777777777777779,13.88888888888889,-1.666666666666666
2015-01-25,11.666666666666668,13.333333333333334,-2.5
2015-01-26,10,11.11111111111111,-4.444444444444445
2015-01-27,10,12.222222222222223,-3.8888888888888893
2015-01-28,9.444444444444445,11.11111111111111,-4.722222222222221
2015-01-29,8.88888888888889,10.555555555555555,-5.277777777777779
2015-01-30,8.333333333333334,10.555555555555555,-5.555555555555555
2015-01-31,9.444444444444445,10,-5.277777777777779
2015-02-01,10,11.11111111111111,-4.444444444444445
2015-02-02,10,11.11111111111111,-4.444444444444445
2015-02-03,11.11111111111111,11.666666666666668,-3.6111111111111107
2015-02-04,10.555555555555555,11.11111111111111,-4.166666666666668
2015-02-05,11.11111111111111,13.333333333333334,-2.7777777777777786
2015-02-06,13.333333333333334,14.444444444444445,-1.1111111111111107
2015-02-07,13.88888888888889,14.444444444444445,-0.8333333333333321
2015-02-08,13.333333333333334,15,-0.8333333333333321
2015-02-09,13.333333333333334,13.88888888888889,-1.3888888888888893
2015-02-10,13.333333333333334,14.444444444444445,-1.1111111111111107
2015-02-11,12.222222222222223,13.333333333333334,-2.2222222222222214
2015-02-12,12.777777777777779,13.333333333333334,-1.9444444444444429
2015-02-13,12.777777777777779,13.88888888888889,-1.666666666666666
2015-02-14,11.666666666666668,13.88888888888889,-2.2222222222222214
2015-02-15,10.555555555555555,12.777777777777779,-3.333333333333332
2015-02-16,10.555555555555555,13.333333333333334,-3.0555555555555554
2015-02-17,10,12.777777777777779,-3.6111111111111107
2015-02-18,8.88888888888889,12.777777777777779,-4.166666666666666
2015-02-19,10.555555555555555,12.222222222222223,-3.6111111111111107
2015-02-20,11.11111111111111,12.222222222222223,-3.333333333333332
2015-02-21,10,12.222222222222223,-3.8888888888888893
2015-02-22,8.333333333333334,11.11111111111111,-5.277777777777779
2015-02-23,7.777777777777779,11.11111111111111,-5.555555555555555
2015-02-24,8.333333333333334,11.11111111111111,-5.277777777777779
2015-02-25,8.88888888888889,11.11111111111111,-5
2015-02-26,11.11111111111111,11.666666666666668,-3.6111111111111107
2015-02-27,10.555555555555555,11.11111111111111,-4.166666666666668
2015-02-28,9.444444444444445,12.222222222222223,-4.166666666666666
2015-03-01,7.222222222222222,10,-6.388888888888889
2015-03-02,8.88888888888889,11.666666666666668,-4.722222222222221
2015-03-03,8.333333333333334,11.11111111111111,-5.277777777777779
2015-03-04,6.666666666666667,10.555555555555555,-6.388888888888889
2015-03-05,7.777777777777779,11.11111111111111,-5.555555555555555
2015-03-06,8.333333333333334,12.222222222222223,-4.722222222222221
2015-03-07,8.88888888888889,12.777777777777779,-4.166666666666666
2015-03-08,9.444444444444445,12.777777777777779,-3.8888888888888893
2015-03-09,9.444444444444445,12.777777777777779,-3.8888888888888893
2015-03-10,10.555555555555555,12.222222222222223,-3.6111111111111107
2015-03-11,11.666666666666668,13.88888888888889,-2.2222222222222214
2015-03-12,12.222222222222223,15.555555555555557,-1.1111111111111107
2015-03-13,11.666666666666668,13.88888888888889,-2.2222222222222214
2015-03-14,12.777777777777779,14.444444444444445,-1.3888888888888893
2015-03-15,10.555555555555555,12.222222222222223,-3.6111111111111107
2015-03-16,9.444444444444445,12.222222222222223,-4.166666666666666
2015-03-17,9.444444444444445,12.777777777777779,-3.8888888888888893
2015-03-18,10.555555555555555,17.22222222222222,-1.1111111111111107
2015-03-19,10,11.666666666666668,-4.166666666666666
2015-03-20,10,11.666666666666668,-4.166666666666666
2015-03-21,8.88888888888889,13.88888888888889,-3.6111111111111107
2015-03-22,7.777777777777779,10,-6.111111111111111
2015-03-23,6.666666666666667,9.444444444444445,-6.944444444444445
2015-03-24,7.222222222222222,12.777777777777779,-5
2015-03-25,8.88888888888889,11.666666666666668,-4.722222222222221
2015-03-26,11.11111111111111,16.666666666666668,-1.1111111111111107
2015-03-27,10,15.555555555555557,-2.2222222222222214
2015-03-28,10,15,-2.5
2015-03-29,10,13.88888888888889,-3.0555555555555554
2015-03-30,11.11111111111111,17.22222222222222,-0.8333333333333339
2015-03-31,8.333333333333334,12.777777777777779,-4.444444444444443
2015-04-01,7.222222222222222,10.555555555555555,-6.111111111111111
2015-04-02,6.111111111111112,12.777777777777779,-5.555555555555555
2015-04-03,7.777777777777779,10,-6.111111111111111
2015-04-04,6.666666666666667,12.777777777777779,-5.277777777777777
2015-04-05,6.111111111111112,13.333333333333334,-5.277777777777777
2015-04-06,6.111111111111112,13.333333333333334,-5.277777777777777
2015-04-07,6.666666666666667,13.88888888888889,-4.722222222222221
2015-04-08,8.333333333333334,15.555555555555557,-3.0555555555555536
2015-04-09,9.444444444444445,15.555555555555557,-2.5
2015-04-10,8.333333333333334,11.11111111111111,-5.277777777777779
2015-04-11,7.222222222222222,10.555555555555555,-6.111111111111111
2015-04-12,6.666666666666667,12.777777777777779,-5.277777777777777
2015-04-13,6.666666666666667,9.444444444444445,-6.944444444444445
2015-04-14,6.111111111111112,11.666666666666668,-6.111111111111111
2015-04-15,6.666666666666667,12.777777777777779,-5.277777777777777
2015-04-16,7.222222222222222,14.444444444444445,-4.166666666666666
2015-04-17,9.444444444444445,17.22222222222222,-1.6666666666666679
2015-04-18,8.88888888888889,16.666666666666668,-2.2222222222222214
2015-04-19,9.444444444444445,17.77777777777778,-1.3888888888888893
2015-04-20,10,18.333333333333336,-0.8333333333333321
2015-04-21,9.444444444444445,13.88888888888889,-3.333333333333332
2015-04-22,8.333333333333334,13.88888888888889,-3.8888888888888893
2015-04-23,8.88888888888889,10.555555555555555,-5.277777777777779
2015-04-24,7.222222222222222,12.777777777777779,-5
2015-04-25,7.777777777777779,11.666666666666668,-5.277777777777777
2015-04-26,7.777777777777779,13.333333333333334,-4.444444444444443
2015-04-27,11.11111111111111,18.88888888888889,0
2015-04-28,10.555555555555555,15.555555555555557,-1.9444444444444429
2015-04-29,9.444444444444445,15.555555555555557,-2.5
2015-04-30,10,15.555555555555557,-2.2222222222222214
2015-05-01,11.11111111111111,16.11111111111111,-1.3888888888888893
2015-05-02,10,16.666666666666668,-1.666666666666666
2015-05-03,8.333333333333334,17.22222222222222,-2.2222222222222214
2015-05-04,10,15.555555555555557,-2.2222222222222214
2015-05-05,8.88888888888889,13.333333333333334,-3.8888888888888893
2015-05-06,7.777777777777779,17.22222222222222,-2.5
2015-05-07,8.333333333333334,18.88888888888889,-1.3888888888888893
2015-05-08,10,21.666666666666668,0.8333333333333339
2015-05-09,13.333333333333334,20.555555555555557,1.9444444444444464
2015-05-10,12.222222222222223,21.11111111111111,1.6666666666666679
2015-05-11,12.222222222222223,20.555555555555557,1.3888888888888893
2015-05-12,11.11111111111111,21.666666666666668,1.3888888888888893
2015-05-13,12.777777777777779,21.11111111111111,1.9444444444444429
2015-05-14,11.11111111111111,22.22222222222222,1.6666666666666643
2015-05-15,11.666666666666668,22.22222222222222,1.9444444444444429
2015-05-16,13.333333333333334,21.666666666666668,2.5
2015-05-17,12.222222222222223,22.22222222222222,2.2222222222222214
2015-05-18,12.777777777777779,23.88888888888889,3.3333333333333357
2015-05-19,13.333333333333334,26.11111111111111,4.722222222222221
2015-05-20,12.777777777777779,25,3.8888888888888893
2015-05-21,12.222222222222223,21.666666666666668,1.9444444444444464
2015-05-22,12.222222222222223,21.11111111111111,1.6666666666666679
2015-05-23,12.777777777777779,20,1.3888888888888893
2015-05-24,12.222222222222223,20.555555555555557,1.3888888888888893
2015-05-25,11.666666666666668,20.555555555555557,1.1111111111111143
2015-05-26,12.777777777777779,22.22222222222222,2.5
2015-05-27,13.333333333333334,22.77777777777778,3.055555555555557
2015-05-28,13.333333333333334,22.77777777777778,3.055555555555557
2015-05-29,13.333333333333334,22.77777777777778,3.055555555555557
2015-05-30,13.333333333333334,22.22222222222222,2.7777777777777786
2015-05-31,12.777777777777779,21.666666666666668,2.2222222222222214
2015-06-01,13.88888888888889,20,1.9444444444444429
2015-06-02,12.222222222222223,21.666666666666668,1.9444444444444464
2015-06-03,12.222222222222223,26.11111111111111,4.166666666666668
2015-06-04,12.777777777777779,30,6.388888888888889
2015-06-05,12.777777777777779,34.44444444444444,8.61111111111111
2015-06-06,13.88888888888889,33.333333333333336,8.611111111111114
2015-06-07,13.88888888888889,36.111111111111114,10
2015-06-08,13.88888888888889,34.44444444444444,9.166666666666664
2015-06-09,14.444444444444445,22.77777777777778,3.6111111111111107
2015-06-10,13.88888888888889,21.666666666666668,2.7777777777777786
2015-06-11,14.444444444444445,20.555555555555557,2.5
2015-06-12,13.333333333333334,20.555555555555557,1.9444444444444464
2015-06-13,13.333333333333334,22.22222222222222,2.7777777777777786
2015-06-14,15,22.22222222222222,3.6111111111111107
2015-06-15,15.555555555555557,21.666666666666668,3.6111111111111143
2015-06-16,14.444444444444445,20.555555555555557,2.5
2015-06-17,13.88888888888889,20.555555555555557,2.2222222222222214
2015-06-18,14.444444444444445,20.555555555555557,2.5
2015-06-19,14.444444444444445,20.555555555555557,2.5
2015-06-20,13.333333333333334,20.555555555555557,1.9444444444444464
2015-06-21,13.88888888888889,22.77777777777778,3.3333333333333357
2015-06-22,15.555555555555557,20.555555555555557,3.055555555555557
2015-06-23,14.444444444444445,21.11111111111111,2.7777777777777786
2015-06-24,15.555555555555557,21.11111111111111,3.3333333333333357
2015-06-25,15.555555555555557,23.333333333333336,4.444444444444446
2015-06-26,17.22222222222222,23.333333333333336,5.277777777777779
2015-06-27,16.666666666666668,25,5.833333333333336
2015-06-28,20,23.333333333333336,6.666666666666668
2015-06-29,18.333333333333336,22.22222222222222,5.277777777777779
2015-06-30,16.11111111111111,22.22222222222222,4.166666666666664
2015-07-01,15.555555555555557,23.333333333333336,4.444444444444446
2015-07-02,17.77777777777778,24.444444444444446,6.111111111111114
2015-07-03,17.22222222222222,24.444444444444446,5.833333333333336
2015-07-04,17.22222222222222,23.88888888888889,5.555555555555557
2015-07-05,17.22222222222222,23.333333333333336,5.277777777777779
2015-07-06,17.22222222222222,21.666666666666668,4.444444444444443
2015-07-07,15,21.666666666666668,3.3333333333333357
2015-07-08,15,22.22222222222222,3.6111111111111107
2015-07-09,21.11111111111111,22.77777777777778,6.944444444444443
2015-07-10,20,22.22222222222222,6.111111111111111
2015-07-11,18.88888888888889,20,4.444444444444443
2015-07-12,19.444444444444446,22.22222222222222,5.833333333333336
2015-07-13,19.444444444444446,20.555555555555557,5
2015-07-14,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-15,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-16,18.88888888888889,21.11111111111111,5
2015-07-17,18.88888888888889,22.22222222222222,5.555555555555557
2015-07-18,19.444444444444446,25,7.222222222222221
2015-07-19,20,26.666666666666668,8.333333333333336
2015-07-20,19.444444444444446,23.333333333333336,6.388888888888893
2015-07-21,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-22,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-23,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-24,18.88888888888889,20,4.444444444444443
2015-07-25,18.88888888888889,20.555555555555557,4.722222222222221
2015-07-26,18.88888888888889,20,4.444444444444443
2015-07-27,18.88888888888889,21.11111111111111,5
2015-07-28,18.88888888888889,21.666666666666668,5.277777777777779
2015-07-29,18.88888888888889,23.88888888888889,6.388888888888889
2015-07-30,19.444444444444446,25.555555555555557,7.5
2015-07-31,19.444444444444446,23.333333333333336,6.388888888888893
2015-08-01,18.88888888888889,22.77777777777778,5.833333333333336
2015-08-02,18.88888888888889,22.22222222222222,5.555555555555557
2015-08-03,18.88888888888889,21.11111111111111,5
2015-08-04,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-05,18.88888888888889,19.444444444444446,4.166666666666668
2015-08-06,18.88888888888889,21.11111111111111,5
2015-08-07,18.88888888888889,20.555555555555557,4.722222222222221
2015-08-08,18.88888888888889,20,4.444444444444443
2015-08-09,19.444444444444446,22.77777777777778,6.111111111111114
2015-08-10,19.444444444444446,22.22222222222222,5.833333333333336
2015-08-11,18.88888888888889,23.333333333333336,6.111111111111114
2015-08-12,19.444444444444446,22.77777777777778,6.111111111111114
2015-08-13,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-14,18.88888888888889,20,4.444444444444443
2015-08-15,18.88888888888889,20,4.444444444444443
2015-08-16,18.88888888888889,21.11111111111111,5
2015-08-17,18.88888888888889,22.22222222222222,5.555555555555557
2015-08-18,18.88888888888889,23.88888888888889,6.388888888888889
2015-08-19,19.444444444444446,23.88888888888889,6.666666666666668
2015-08-20,18.88888888888889,21.11111111111111,5
2015-08-21,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-22,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-23,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-24,18.88888888888889,20.555555555555557,4.722222222222221
2015-08-25,18.88888888888889,21.11111111111111,5
2015-08-26,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-27,18.88888888888889,21.666666666666668,5.277777777777779
2015-08-28,19.444444444444446,20.555555555555557,5
2015-08-29,19.444444444444446,20,4.722222222222221
2015-08-30,18.88888888888889,20.555555555555557,4.722222222222221
2015-08-31,18.88888888888889,20,4.444444444444443
2015-09-01,18.88888888888889,19.444444444444446,4.166666666666668
2015-09-02,18.88888888888889,20,4.444444444444443
2015-09-03,18.333333333333336,20,4.166666666666668
2015-09-04,18.333333333333336,21.11111111111111,4.722222222222221
2015-09-05,18.333333333333336,20.555555555555557,4.444444444444446
2015-09-06,18.88888888888889,20,4.444444444444443
2015-09-07,18.88888888888889,21.11111111111111,5
2015-09-08,18.88888888888889,20.555555555555557,4.722222222222221
2015-09-09,18.88888888888889,21.666666666666668,5.277777777777779
2015-09-10,18.88888888888889,23.333333333333336,6.111111111111114
2015-09-11,19.444444444444446,23.88888888888889,6.666666666666668
2015-09-12,19.444444444444446,22.77777777777778,6.111111111111114
2015-09-13,18.88888888888889,20.555555555555557,4.722222222222221
2015-09-14,18.88888888888889,20,4.444444444444443
2015-09-15,18.333333333333336,20.555555555555557,4.444444444444446
2015-09-16,18.333333333333336,21.11111111111111,4.722222222222221
2015-09-17,18.88888888888889,21.11111111111111,5
2015-09-18,18.88888888888889,20,4.444444444444443
2015-09-19,18.88888888888889,19.444444444444446,4.166666666666668
2015-09-20,18.88888888888889,20,4.444444444444443
2015-09-21,16.666666666666668,21.11111111111111,3.8888888888888893
2015-09-22,10.555555555555555,16.11111111111111,-1.6666666666666679
2015-09-23,11.666666666666668,17.22222222222222,-0.5555555555555554
2015-09-24,12.777777777777779,15.555555555555557,-0.8333333333333321
2015-09-25,13.333333333333334,15,-0.8333333333333321
2015-09-26,10.555555555555555,16.11111111111111,-1.6666666666666679
2015-09-27,9.444444444444445,16.11111111111111,-2.2222222222222214
2015-09-28,11.11111111111111,18.333333333333336,-0.2777777777777768
2015-09-29,11.666666666666668,18.88888888888889,0.27777777777777857
2015-09-30,11.11111111111111,16.666666666666668,-1.1111111111111107
2015-10-01,11.11111111111111,16.666666666666668,-1.1111111111111107
2015-10-02,11.666666666666668,14.444444444444445,-1.9444444444444429
2015-10-03,11.11111111111111,18.333333333333336,-0.2777777777777768
2015-10-04,13.88888888888889,19.444444444444446,1.6666666666666679
2015-10-05,12.777777777777779,18.333333333333336,0.5555555555555571
2015-10-06,11.666666666666668,15.555555555555557,-1.3888888888888875
2015-10-07,13.333333333333334,14.444444444444445,-1.1111111111111107
2015-10-08,13.333333333333334,14.444444444444445,-1.1111111111111107
2015-10-09,12.777777777777779,16.666666666666668,-0.2777777777777768
2015-10-10,13.333333333333334,15.555555555555557,-0.5555555555555536
2015-10-11,12.222222222222223,14.444444444444445,-1.666666666666666
2015-10-12,12.222222222222223,13.88888888888889,-1.9444444444444429
2015-10-13,12.777777777777779,15.555555555555557,-0.8333333333333321
2015-10-14,10.555555555555555,14.444444444444445,-2.5
2015-10-15,10.555555555555555,16.11111111111111,-1.6666666666666679
2015-10-16,11.666666666666668,17.22222222222222,-0.5555555555555554
2015-10-17,12.777777777777779,15,-1.1111111111111107
2015-10-18,12.222222222222223,13.88888888888889,-1.9444444444444429
2015-10-19,12.777777777777779,13.88888888888889,-1.666666666666666
2015-10-20,10,15,-2.5
2015-10-21,10,12.777777777777779,-3.6111111111111107
2015-10-22,9.444444444444445,13.88888888888889,-3.333333333333332
2015-10-23,8.333333333333334,13.88888888888889,-3.8888888888888893
2015-10-24,9.444444444444445,11.666666666666668,-4.444444444444443
2015-10-25,10,12.777777777777779,-3.6111111111111107
2015-10-26,11.666666666666668,12.777777777777779,-2.777777777777777
2015-10-27,11.666666666666668,13.88888888888889,-2.2222222222222214
2015-10-28,10.555555555555555,12.222222222222223,-3.6111111111111107
2015-10-29,11.11111111111111,12.222222222222223,-3.333333333333332
2015-10-30,11.666666666666668,14.444444444444445,-1.9444444444444429
2015-10-31,11.666666666666668,12.777777777777779,-2.777777777777777
2015-11-01,9.444444444444445,11.666666666666668,-4.444444444444443
2015-11-02,8.88888888888889,11.666666666666668,-4.722222222222221
2015-11-03,7.777777777777779,11.11111111111111,-5.555555555555555
2015-11-04,6.666666666666667,9.444444444444445,-6.944444444444445
2015-11-05,8.88888888888889,10.555555555555555,-5.277777777777779
2015-11-06,7.222222222222222,10.555555555555555,-6.111111111111111
2015-11-07,10,11.11111111111111,-4.444444444444445
2015-11-08,8.88888888888889,10,-5.555555555555555
2015-11-09,8.333333333333334,11.666666666666668,-5
2015-11-10,6.111111111111112,8.88888888888889,-7.5
2015-11-11,7.777777777777779,11.666666666666668,-5.277777777777777
2015-11-12,7.777777777777779,8.88888888888889,-6.666666666666666
