imb_id,rearing_year,host_plant,collection_stage,sex,stage,duration,start,end,degree_days
20BR001,2020,BRRA,egg,M,first,8,0,8,27.418162238477834
20BR001,2020,BRRA,egg,M,second,4,8,12,13.517592592592592
20BR001,2020,BRRA,egg,M,third,4,12,16,16.01094487344487
20BR001,2020,BRRA,egg,M,fourth,4,16,20,13.726000457875456
20BR001,2020,BRRA,egg,M,fifth,8,20,28,35.37632348833962
20BR001,2020,BRRA,egg,M,pupa,310,28,338,579.9869385654613
20BR002,2020,BRRA,egg,M,first,5,0,5,21.044463825779417
20BR002,2020,BRRA,egg,M,second,5,5,10,13.785114331723028
20BR002,2020,BRRA,egg,M,third,4,10,14,14.950362862862862
20BR002,2020,BRRA,egg,M,fourth,5,14,19,17.914889346764344
20BR002,2020,BRRA,egg,M,fifth,10,19,29,45.746785026801156
20BR002,2020,BRRA,egg,M,pupa,337,29,366,603.6876742040599
20BR003,2020,BRRA,egg,F,first,5,0,5,21.59508494379184
20BR003,2020,BRRA,egg,F,second,4,5,9,10.74679524340394
20BR003,2020,BRRA,egg,F,third,5,9,14,16.319807307307308
20BR003,2020,BRRA,egg,F,fourth,4,14,18,14.918236540111538
20BR003,2020,BRRA,egg,F,fifth,9,18,27,34.894913231929365
20BR003,2020,BRRA,egg,F,pupa,335,27,362,606.6770816884674
20BR004,2020,BRRA,egg,M,first,7,0,7,25.82046373167063
20BR004,2020,BRRA,egg,M,second,4,7,11,10.74679524340394
20BR004,2020,BRRA,egg,M,third,4,11,15,14.049537037037037
20BR004,2020,BRRA,egg,M,fourth,5,15,20,18.28073654011154
20BR004,2020,BRRA,egg,M,fifth,9,20,29,34.894913231929365
20BR004,2020,BRRA,egg,M,pupa,312,29,341,586.489182155205
20BR005,2020,BRRA,egg,NA,first,7,0,7,25.111019381334977
20BR005,2020,BRRA,egg,NA,second,2,7,9,8.38888888888889
20BR005,2020,BRRA,egg,NA,third,5,9,14,17.800362862862862
20BR005,2020,BRRA,egg,NA,fourth,4,14,18,15.324889346764344
20BR005,2020,BRRA,egg,NA,fifth,8,18,26,32.6157465652627
20BR005,2020,BRRA,egg,NA,death,327,26,353,600.7581427779155
20BR006,2020,BRRA,egg,NA,first,5,0,5,21.044463825779417
20BR006,2020,BRRA,egg,NA,second,4,5,9,11.381410628019324
20BR006,2020,BRRA,egg,NA,third,4,9,13,13.611473973973974
20BR006,2020,BRRA,egg,NA,fourth,4,13,17,14.918236540111538
20BR006,2020,BRRA,egg,NA,fifth,10,17,27,40.332413231929365
20BR006,2020,BRRA,egg,NA,death,327,27,354,597.763922347808
20BR007,2020,BRRA,egg,NA,first,6,0,6,21.844352714668307
20BR007,2020,BRRA,egg,NA,second,5,6,11,16.880092592592593
20BR007,2020,BRRA,egg,NA,third,5,11,16,18.28073654011154
20BR007,2020,BRRA,egg,NA,fourth,5,16,21,16.525851648351647
20BR007,2020,BRRA,egg,NA,fifth,8,21,29,40.706652751668884
20BR007,2020,BRRA,egg,NA,pupa,313,29,342,568.9128872834101
20BR008,2020,BRRA,egg,F,first,6,0,6,23.605079116286014
20BR008,2020,BRRA,egg,F,second,4,6,10,10.09018604800164
20BR008,2020,BRRA,egg,F,third,3,10,13,10.792592592592593
20BR008,2020,BRRA,egg,F,fourth,5,13,18,18.414648577148576
20BR008,2020,BRRA,egg,F,fifth,9,18,27,32.158157279548405
20BR008,2020,BRRA,egg,F,pupa,324,27,351,601.9822395145123
20BR009,2020,BRRA,egg,M,first,5,0,5,19.01379715911275
20BR009,2020,BRRA,egg,M,second,4,5,9,12.028592592592593
20BR009,2020,BRRA,egg,M,third,4,9,13,14.950362862862862
20BR009,2020,BRRA,egg,M,fourth,4,13,17,15.324889346764344
20BR009,2020,BRRA,egg,M,fifth,9,17,26,38.0532465652627
20BR009,2020,BRRA,egg,M,pupa,324,26,350,592.1914761112489
20BR010,2020,BRRA,egg,NA,death,5,0,5,21.044463825779417
20BR011,2020,BRRA,egg,F,first,7,0,7,25.111019381334977
20BR011,2020,BRRA,egg,F,second,4,7,11,13.517592592592592
20BR011,2020,BRRA,egg,F,third,5,11,16,18.726569873444873
20BR011,2020,BRRA,egg,F,fourth,5,16,21,16.008143315018316
20BR011,2020,BRRA,egg,F,fifth,9,21,30,43.73165275166888
20BR011,2020,BRRA,egg,F,pupa,327,30,357,583.5676274760132
20BR012,2020,BRRA,egg,NA,death,5,0,5,21.044463825779417
20BR013,2020,BRRA,egg,NA,death,5,0,5,21.044463825779417
20BR014,2020,BRRA,egg,M,first,6,0,6,22.28046382577942
20BR014,2020,BRRA,egg,M,second,3,6,9,9.62488888888889
20BR014,2020,BRRA,egg,M,third,4,9,13,13.611473973973974
20BR014,2020,BRRA,egg,M,fourth,5,13,18,17.595159617034614
20BR014,2020,BRRA,egg,M,fifth,8,18,26,32.6157465652627
20BR014,2020,BRRA,egg,M,pupa,320,26,346,590.8708488218716
20BR015,2020,BRRA,egg,F,first,6,0,6,23.605079116286014
20BR015,2020,BRRA,egg,F,second,3,6,9,7.2596304924460835
20BR015,2020,BRRA,egg,F,third,4,9,13,12.028592592592593
20BR015,2020,BRRA,egg,F,fourth,5,13,18,18.414648577148576
20BR015,2020,BRRA,egg,F,fifth,9,18,27,32.158157279548405
20BR015,2020,BRRA,egg,F,pupa,331,27,358,613.5434678023535
20BR016,2020,BRRA,egg,M,first,5,0,5,21.467579116286014
20BR016,2020,BRRA,egg,M,second,5,5,10,12.798519381334973
20BR016,2020,BRRA,egg,M,third,4,10,14,14.049537037037037
20BR016,2020,BRRA,egg,M,fourth,5,14,19,18.28073654011154
20BR016,2020,BRRA,egg,M,fifth,9,19,28,34.894913231929365
20BR016,2020,BRRA,egg,M,pupa,309,28,337,580.6452718987947
20BR017,2020,BRRA,egg,M,first,5,0,5,21.044463825779417
20BR017,2020,BRRA,egg,M,second,4,5,9,11.381410628019324
20BR017,2020,BRRA,egg,M,third,5,9,14,17.800362862862862
20BR017,2020,BRRA,egg,M,fourth,5,14,19,17.914889346764344
20BR017,2020,BRRA,egg,M,fifth,9,19,28,40.81478502680116
20BR017,2020,BRRA,egg,M,pupa,313,28,341,578.3683488218716
20BR018,2020,BRRA,egg,F,first,6,0,6,23.68296373167063
20BR018,2020,BRRA,egg,F,second,5,6,11,13.596795243403939
20BR018,2020,BRRA,egg,F,third,4,11,15,13.611473973973974
20BR018,2020,BRRA,egg,F,fourth,5,15,20,17.595159617034614
20BR018,2020,BRRA,egg,F,fifth,9,20,29,38.0532465652627
20BR018,2020,BRRA,egg,F,pupa,332,29,361,600.3626769265626
20BR019,2020,BRRA,egg,M,first,7,0,7,24.55268604800164
20BR019,2020,BRRA,egg,M,second,4,7,11,14.049537037037037
20BR019,2020,BRRA,egg,M,third,3,11,14,13.285944873444873
20BR019,2020,BRRA,egg,M,fourth,6,14,20,19.472429029304028
20BR019,2020,BRRA,egg,M,fifth,8,20,28,40.435356455372585
20BR019,2020,BRRA,egg,M,pupa,330,28,358,589.4867153881011
20BR020,2020,BRRA,egg,F,first,5,0,5,16.880092592592593
20BR020,2020,BRRA,egg,F,second,4,5,9,16.001569873444872
20BR020,2020,BRRA,egg,F,third,4,9,13,12.983143315018314
20BR020,2020,BRRA,egg,F,fourth,5,13,18,23.202990155006283
20BR020,2020,BRRA,egg,F,fifth,8,18,26,40.63193848743849
20BR020,2020,BRRA,egg,F,pupa,334,26,360,587.571120332006
20BR021,2020,BRRA,egg,F,first,6,0,6,21.264648577148577
20BR021,2020,BRRA,egg,F,second,3,6,9,11.136000457875456
20BR021,2020,BRRA,egg,F,third,4,9,13,14.246684981684982
20BR021,2020,BRRA,egg,F,fourth,4,13,17,21.602394916911045
20BR021,2020,BRRA,egg,F,fifth,8,17,25,40.66110515410516
20BR021,2020,BRRA,egg,F,pupa,319,25,344,564.8970376238104
20BR022,2020,BRRA,egg,M,first,5,0,5,17.800362862862862
20BR022,2020,BRRA,egg,M,second,4,5,9,15.324889346764344
20BR022,2020,BRRA,egg,M,third,4,9,13,14.246684981684982
20BR022,2020,BRRA,egg,M,fourth,5,13,18,27.039894916911045
20BR022,2020,BRRA,egg,M,fifth,8,18,26,39.80860515410515
20BR022,2020,BRRA,egg,M,pupa,309,26,335,550.2097436677665
20BR023,2020,BRRA,egg,M,first,5,0,5,16.880092592592593
20BR023,2020,BRRA,egg,M,second,4,5,9,16.001569873444872
20BR023,2020,BRRA,egg,M,third,4,9,13,12.983143315018314
20BR023,2020,BRRA,egg,M,fourth,4,13,17,18.43215682167295
20BR023,2020,BRRA,egg,M,fifth,8,17,25,42.50956086506086
20BR023,2020,BRRA,egg,M,pupa,324,25,349,575.6463311797169
20BR024,2020,BRRA,egg,M,first,6,0,6,21.264648577148577
20BR024,2020,BRRA,egg,M,second,4,6,10,13.726000457875456
20BR024,2020,BRRA,egg,M,third,5,10,15,21.02215682167295
20BR024,2020,BRRA,egg,M,fourth,4,15,19,25.080506993006992
20BR024,2020,BRRA,egg,M,fifth,9,19,28,40.30832737632738
20BR024,2020,BRRA,egg,M,pupa,315,28,343,551.2220376238104
20BR025,2020,BRRA,egg,NA,first,6,0,6,18.116092592592594
20BR025,2020,BRRA,egg,NA,death,4,6,10,16.001569873444872
20BR026,2020,BRRA,egg,F,first,5,0,5,14.753592592592593
20BR026,2020,BRRA,egg,F,second,5,5,10,18.726569873444873
20BR026,2020,BRRA,egg,F,third,4,10,14,12.983143315018314
20BR026,2020,BRRA,egg,F,fourth,4,14,18,18.43215682167295
20BR026,2020,BRRA,egg,F,fifth,9,18,27,45.91981727531728
20BR026,2020,BRRA,egg,F,pupa,322,27,349,571.0339069372926
20BR027,2020,BRRA,egg,F,first,5,0,5,16.319807307307308
20BR027,2020,BRRA,egg,F,second,4,5,9,14.918236540111538
20BR027,2020,BRRA,egg,F,third,4,9,13,13.292518315018315
20BR027,2020,BRRA,egg,F,fourth,5,13,18,24.627394916911047
20BR027,2020,BRRA,egg,F,fifth,9,18,27,43.95443848743849
20BR027,2020,BRRA,egg,F,pupa,324,27,351,563.8474051057908
20BR028,2020,BRRA,egg,M,first,6,0,6,19.150362862862863
20BR028,2020,BRRA,egg,M,second,5,6,11,17.595159617034614
20BR028,2020,BRRA,egg,M,third,4,11,15,14.246684981684982
20BR028,2020,BRRA,egg,M,fourth,4,15,19,21.602394916911045
20BR028,2020,BRRA,egg,M,fifth,10,19,29,47.79443848743849
20BR028,2020,BRRA,egg,M,pupa,305,29,334,543.9972436677665
20BR029,2020,BRRA,egg,NA,first,5,0,5,16.319807307307308
20BR029,2020,BRRA,egg,NA,second,4,5,9,14.918236540111538
20BR029,2020,BRRA,egg,NA,third,4,9,13,13.292518315018315
20BR029,2020,BRRA,egg,NA,fourth,5,13,18,24.627394916911047
20BR029,2020,BRRA,egg,NA,fifth,8,18,26,40.66110515410516
20BR029,2020,BRRA,egg,NA,pupa,338,26,364,612.1554291391409
20BR030,2020,BRRA,egg,M,first,7,0,7,23.339251751751753
20BR030,2020,BRRA,egg,M,second,4,7,11,15.324889346764344
20BR030,2020,BRRA,egg,M,third,4,11,15,14.246684981684982
20BR030,2020,BRRA,egg,M,fourth,5,15,20,27.039894916911045
20BR030,2020,BRRA,egg,M,fifth,8,20,28,39.80860515410515
20BR030,2020,BRRA,egg,M,pupa,327,28,355,568.0700305884162
20BR031,2020,BRRA,egg,F,first,5,0,5,14.753592592592593
20BR031,2020,BRRA,egg,F,second,4,5,9,16.01094487344487
20BR031,2020,BRRA,egg,F,third,4,9,13,13.726000457875456
20BR031,2020,BRRA,egg,F,fourth,4,13,17,15.734278033794164
20BR031,2020,BRRA,egg,F,fifth,9,17,26,46.67407699409313
20BR031,2020,BRRA,egg,F,pupa,337,26,363,600.6677112410969
20BR032,2020,BRRA,egg,M,first,5,0,5,16.880092592592593
20BR032,2020,BRRA,egg,M,second,5,5,10,18.28073654011154
20BR032,2020,BRRA,egg,M,third,4,10,14,13.292518315018315
20BR032,2020,BRRA,egg,M,fourth,5,14,19,24.627394916911047
20BR032,2020,BRRA,egg,M,fifth,8,19,27,40.66110515410516
20BR032,2020,BRRA,egg,M,pupa,317,27,344,560.4762042904771
20BR033,2020,BRRA,egg,M,first,6,0,6,20.508696196196198
20BR033,2020,BRRA,egg,M,second,4,6,10,15.324889346764344
20BR033,2020,BRRA,egg,M,third,4,10,14,14.246684981684982
20BR033,2020,BRRA,egg,M,fourth,4,14,18,21.602394916911045
20BR033,2020,BRRA,egg,M,fifth,8,18,26,40.66110515410516
20BR033,2020,BRRA,egg,M,pupa,308,26,334,553.0055770010998
20BR034,2020,BRRA,egg,F,first,6,0,6,18.116092592592594
20BR034,2020,BRRA,egg,F,second,3,6,9,13.285944873444873
20BR034,2020,BRRA,egg,F,third,4,9,13,13.726000457875456
20BR034,2020,BRRA,egg,F,fourth,5,13,18,21.02215682167295
20BR034,2020,BRRA,egg,F,fifth,7,18,25,37.93380328930329
20BR034,2020,BRRA,egg,F,pupa,323,25,348,578.6596645130502
20BR035,2020,BRRA,egg,NA,first,7,0,7,19.872614331723028
20BR035,2020,BRRA,egg,NA,second,3,7,10,13.285944873444873
20BR035,2020,BRRA,egg,NA,third,3,10,13,11.136000457875456
20BR035,2020,BRRA,egg,NA,fourth,4,13,17,14.246684981684982
20BR035,2020,BRRA,egg,NA,fifth,8,17,25,40.706652751668884
20BR035,2020,BRRA,egg,NA,death,327,25,352,583.5676274760132
20BR036,2020,BRRA,egg,F,first,5,0,5,16.880092592592593
20BR036,2020,BRRA,egg,F,second,4,5,9,16.001569873444872
20BR036,2020,BRRA,egg,F,third,4,9,13,12.983143315018314
20BR036,2020,BRRA,egg,F,fourth,4,13,17,18.43215682167295
20BR036,2020,BRRA,egg,F,fifth,8,17,25,42.50956086506086
20BR036,2020,BRRA,egg,F,pupa,327,25,352,576.6334190918047
20BR037,2020,BRRA,egg,NA,first,6,0,6,16.000498947107644
20BR037,2020,BRRA,egg,NA,second,5,6,11,18.414648577148576
20BR037,2020,BRRA,egg,NA,third,2,11,13,8.45907738095238
20BR037,2020,BRRA,egg,NA,fourth,5,13,18,16.525851648351647
20BR037,2020,BRRA,egg,NA,fifth,8,18,26,40.706652751668884
20BR037,2020,BRRA,egg,NA,death,327,26,353,583.5676274760132
20BR038,2020,BRRA,egg,M,first,6,0,6,21.264648577148577
20BR038,2020,BRRA,egg,M,second,4,6,10,13.726000457875456
20BR038,2020,BRRA,egg,M,third,4,10,14,15.734278033794164
20BR038,2020,BRRA,egg,M,fourth,5,14,19,29.24502312203925
20BR038,2020,BRRA,egg,M,fifth,9,19,28,40.30832737632738
20BR038,2020,BRRA,egg,M,pupa,315,28,343,551.2220376238104
20BR039,2020,BRRA,egg,M,first,6,0,6,18.116092592592594
20BR039,2020,BRRA,egg,M,second,3,6,9,13.285944873444873
20BR039,2020,BRRA,egg,M,third,6,9,15,19.472429029304028
20BR039,2020,BRRA,egg,M,fourth,3,15,18,15.71072825024438
20BR039,2020,BRRA,egg,M,fifth,8,18,26,42.50956086506086
20BR039,2020,BRRA,egg,M,pupa,318,26,344,567.4545259687987
20BR040,2020,BRRA,egg,F,first,7,0,7,23.980273577148573
20BR040,2020,BRRA,egg,F,second,4,7,11,12.983143315018314
20BR040,2020,BRRA,egg,F,third,3,11,14,13.144278033794164
20BR040,2020,BRRA,egg,F,fourth,5,14,19,29.24502312203925
20BR040,2020,BRRA,egg,F,fifth,9,19,28,40.30832737632738
20BR040,2020,BRRA,egg,F,pupa,322,28,350,556.7140717724575
20BR041,2020,BRRA,egg,NA,death,5,0,5,16.319807307307308
20BR042,2020,BRRA,egg,M,first,6,0,6,18.116092592592594
20BR042,2020,BRRA,egg,M,second,3,6,9,13.285944873444873
20BR042,2020,BRRA,egg,M,third,3,9,12,11.136000457875456
20BR042,2020,BRRA,egg,M,fourth,5,12,17,18.41120111071724
20BR042,2020,BRRA,egg,M,fifth,8,17,25,42.09831941833555
20BR042,2020,BRRA,egg,M,pupa,307,25,332,563.2390909871137
20BR043,2020,BRRA,egg,NA,first,5,0,5,16.008143315018316
20BR043,2020,BRRA,egg,NA,death,4,5,9,20.481561583577715
20BR044,2020,BRRA,egg,M,first,6,0,6,19.24147664835165
20BR044,2020,BRRA,egg,M,second,3,6,9,17.456561583577713
20BR044,2020,BRRA,egg,M,third,3,9,12,19.792628205128207
20BR044,2020,BRRA,egg,M,fourth,4,12,16,22.86751541051541
20BR044,2020,BRRA,egg,M,fifth,9,16,25,38.082045732045735
20BR044,2020,BRRA,egg,M,pupa,295,25,320,520.0256349986578
20BR045,2020,BRRA,egg,F,first,7,0,7,23.405992777383908
20BR045,2020,BRRA,egg,F,second,3,7,10,18.36906158357771
20BR045,2020,BRRA,egg,F,third,2,10,12,15.021794871794873
20BR045,2020,BRRA,egg,F,fourth,5,12,17,26.27777182077182
20BR045,2020,BRRA,egg,F,fifth,9,17,26,36.52750027750028
20BR045,2020,BRRA,egg,F,pupa,312,26,338,535.9526187810045
20BR047,2020,BRRA,egg,NA,first,5,0,5,18.41120111071724
20BR047,2020,BRRA,egg,NA,second,3,5,8,18.36906158357771
20BR047,2020,BRRA,egg,NA,third,4,8,12,23.250091168091167
20BR047,2020,BRRA,egg,NA,fourth,4,12,16,20.70731028231028
20BR047,2020,BRRA,egg,NA,fifth,9,16,25,37.08134643134643
20BR047,2020,BRRA,egg,NA,death,327,25,352,567.9227867211724
20BR048,2020,BRRA,egg,F,first,5,0,5,17.595159617034614
20BR048,2020,BRRA,egg,F,second,5,5,10,18.41120111071724
20BR048,2020,BRRA,egg,F,third,3,10,13,18.36906158357771
20BR048,2020,BRRA,egg,F,fourth,5,13,18,27.875091168091167
20BR048,2020,BRRA,egg,F,fifth,9,18,27,38.144545732045735
20BR048,2020,BRRA,egg,F,pupa,307,27,334,533.6241285884014
20BR049,2020,BRRA,egg,F,first,6,0,6,19.24147664835165
20BR049,2020,BRRA,egg,F,second,3,6,9,17.456561583577713
20BR049,2020,BRRA,egg,F,third,4,9,13,24.724628205128205
20BR049,2020,BRRA,egg,F,fourth,4,13,17,20.839310282310283
20BR049,2020,BRRA,egg,F,fifth,8,17,25,33.50628815628816
20BR049,2020,BRRA,egg,F,pupa,302,25,327,527.472045255068
20BR050,2020,BRRA,egg,F,first,5,0,5,21.02215682167295
20BR050,2020,BRRA,egg,F,second,3,5,8,19.642045454545453
20BR050,2020,BRRA,egg,F,third,4,8,12,23.729257834757835
20BR050,2020,BRRA,egg,F,fourth,5,12,17,24.54434731934732
20BR050,2020,BRRA,egg,F,fifth,9,17,26,36.29463074507192
20BR050,2020,BRRA,egg,F,pupa,306,26,332,518.9507402120718
20BR051,2020,BRRA,egg,F,first,5,0,5,24.627394916911047
20BR051,2020,BRRA,egg,F,second,4,5,9,23.250091168091167
20BR051,2020,BRRA,egg,F,third,4,9,13,20.70731028231028
20BR051,2020,BRRA,egg,F,fourth,4,13,17,17.487698412698414
20BR051,2020,BRRA,egg,F,fifth,9,17,26,38.405447738535976
20BR051,2020,BRRA,egg,F,pupa,298,26,324,507.40707370700824
20BR052,2020,BRRA,egg,F,first,6,0,6,23.699079898596025
20BR052,2020,BRRA,egg,F,second,3,6,9,19.642045454545453
20BR052,2020,BRRA,egg,F,third,4,9,13,23.729257834757835
20BR052,2020,BRRA,egg,F,fourth,5,13,18,24.54434731934732
20BR052,2020,BRRA,egg,F,fifth,9,18,27,36.29463074507192
20BR052,2020,BRRA,egg,F,pupa,309,27,336,524.5231864486309
20BR053,2020,BRRA,egg,M,first,5,0,5,18.41120111071724
20BR053,2020,BRRA,egg,M,second,4,5,9,23.80656158357771
20BR053,2020,BRRA,egg,M,third,4,9,13,23.729257834757835
20BR053,2020,BRRA,egg,M,fourth,4,13,17,20.70434731934732
20BR053,2020,BRRA,egg,M,fifth,9,17,26,36.72546407840525
20BR053,2020,BRRA,egg,M,pupa,304,26,330,518.9810758078486
20BR054,2020,BRRA,egg,M,first,5,0,5,18.41120111071724
20BR054,2020,BRRA,egg,M,second,4,5,9,23.80656158357771
20BR054,2020,BRRA,egg,M,third,3,9,12,19.104257834757835
20BR054,2020,BRRA,egg,M,fourth,5,12,17,24.000643615643618
20BR054,2020,BRRA,egg,M,fifth,9,17,26,36.72546407840525
20BR054,2020,BRRA,egg,M,pupa,295,26,321,514.9092305697534
20BR055,2020,BRRA,egg,NA,death,5,0,5,27.875091168091167
20BR056,2020,BRRA,egg,F,first,4,0,4,24.724628205128205
20BR056,2020,BRRA,egg,F,second,4,4,8,20.839310282310283
20BR056,2020,BRRA,egg,F,third,4,8,12,17.440811965811967
20BR056,2020,BRRA,egg,F,fourth,4,12,16,18.16269841269841
20BR056,2020,BRRA,egg,F,fifth,9,16,25,42.296006030818404
20BR056,2020,BRRA,egg,F,pupa,303,25,328,502.1985343297189
20BR057,2020,BRRA,egg,M,first,5,0,5,28.020924501424503
20BR057,2020,BRRA,egg,M,second,4,5,9,20.70731028231028
20BR057,2020,BRRA,egg,M,third,4,9,13,17.487698412698414
20BR057,2020,BRRA,egg,M,fourth,5,13,18,23.050790875790877
20BR057,2020,BRRA,egg,M,fifth,8,18,26,42.339216986529365
20BR057,2020,BRRA,egg,M,pupa,298,26,324,488.61205112901155
20BR058,2020,BRRA,egg,F,first,3,0,3,12.546659159159159
20BR058,2020,BRRA,egg,F,second,4,3,7,15.324889346764344
20BR058,2020,BRRA,egg,F,third,3,7,10,11.013351648351648
20BR058,2020,BRRA,egg,F,fourth,4,10,14,20.481561583577715
20BR058,2020,BRRA,egg,F,fifth,8,14,22,40.63193848743849
20BR058,2020,BRRA,egg,F,pupa,315,22,337,559.4726786494514
20BR059,2020,BRRA,egg,F,first,5,0,5,18.414648577148576
20BR059,2020,BRRA,egg,F,second,3,5,8,11.136000457875456
20BR059,2020,BRRA,egg,F,third,4,8,12,14.246684981684982
20BR059,2020,BRRA,egg,F,fourth,3,12,15,17.456561583577713
20BR059,2020,BRRA,egg,F,fifth,8,15,23,40.63193848743849
20BR059,2020,BRRA,egg,F,pupa,306,23,329,555.4008334113562
20LE001,2020,LEVI,egg,F,first,6,0,6,19.24147664835165
20LE001,2020,LEVI,egg,F,second,6,6,12,32.478356455372584
20LE001,2020,LEVI,egg,F,third,4,12,16,22.86751541051541
20LE001,2020,LEVI,egg,F,fourth,5,16,21,22.01656954156954
20LE001,2020,LEVI,egg,F,fifth,9,21,30,35.66933662742486
20LE001,2020,LEVI,egg,F,pupa,309,30,339,523.235686448631
20LE002,2020,LEVI,egg,F,first,5,0,5,18.41120111071724
20LE002,2020,LEVI,egg,F,second,4,5,9,23.80656158357771
20LE002,2020,LEVI,egg,F,third,3,9,12,19.104257834757835
20LE002,2020,LEVI,egg,F,fourth,4,12,16,20.70731028231028
20LE002,2020,LEVI,egg,F,fifth,10,16,26,41.52546407840526
20LE002,2020,LEVI,egg,F,pupa,309,26,335,527.815691192464
20LE003,2020,LEVI,egg,M,first,6,0,6,23.699079898596025
20LE003,2020,LEVI,egg,M,second,4,6,10,25.080506993006992
20LE003,2020,LEVI,egg,M,third,4,10,14,22.86751541051541
20LE003,2020,LEVI,egg,M,fourth,5,14,19,22.01656954156954
20LE003,2020,LEVI,egg,M,fifth,9,19,28,35.66933662742486
20LE003,2020,LEVI,egg,M,pupa,306,28,334,518.7674068787385
20LE004,2020,LEVI,egg,F,first,6,0,6,19.472429029304028
20LE004,2020,LEVI,egg,F,second,4,6,10,20.481561583577715
20LE004,2020,LEVI,egg,F,third,4,10,14,24.724628205128205
20LE004,2020,LEVI,egg,F,fourth,5,14,19,25.639310282310284
20LE004,2020,LEVI,egg,F,fifth,9,19,28,37.08134643134643
20LE004,2020,LEVI,egg,F,pupa,310,28,338,531.7797937565665
20LE005,2020,LEVI,egg,F,first,5,0,5,18.41120111071724
20LE005,2020,LEVI,egg,F,second,5,5,10,29.24502312203925
20LE005,2020,LEVI,egg,F,third,3,10,13,18.291757834757835
20LE005,2020,LEVI,egg,F,fourth,4,13,17,20.70434731934732
20LE005,2020,LEVI,egg,F,fifth,9,17,26,36.72546407840525
20LE005,2020,LEVI,egg,F,pupa,316,26,342,531.5660586744443
20LE006,2020,LEVI,egg,F,first,4,0,4,21.602394916911045
